cohort,normalization,gate,partition_seed,method,balanced_accuracy,balanced_accuracy_se,macro_f1,macro_f1_se
PD-252,standard,auto,17,Euclidean_RBF_GSMOTE,0.6994647481489586,0.01965759534186256,0.6983245069194726,0.019923230442758903
PD-252,standard,auto,17,Balanced_RandomForest,0.6786437246963564,0.03134058279109984,0.7040680797691463,0.033840832585423884
PD-252,standard,auto,18,PLS_DA,0.7940064558485611,0.04240327329129158,0.7978539107548576,0.03973936485623724
PD-252,standard,auto,18,Adaptive_Subspace_Fusion,0.7425146806725754,0.03580718816849048,0.7526370262234525,0.033780688029833396
PD-252,standard,auto,18,Subspace_q8,0.7409627238574608,0.03470287472852418,0.747341003350223,0.03698070560174728
PD-252,standard,auto,18,Fused_Grassmann_GSMOTE,0.7393131998395155,0.033289155450777756,0.7474113411008921,0.03240012380347586
PD-252,standard,auto,18,Subspace_q16,0.7376901192690667,0.030986541564913903,0.7417777300813151,0.03125152667152049
PD-252,standard,auto,18,Euclidean_RBF_GSMOTE,0.7342150855308749,0.03548283088460067,0.7329124021951645,0.038185673258962584
PD-252,standard,auto,18,Subspace_q32,0.7327005142794615,0.031421862085763405,0.739081446312519,0.03217440907962501
PD-252,standard,auto,18,Balanced_LogReg,0.7255781084728452,0.026857455307866714,0.7344691840294482,0.03138574408440578
PD-252,standard,auto,18,SMOTE_LogReg,0.7146131961921435,0.025860780177888162,0.7232605306299897,0.030691690448167806
PD-252,standard,auto,18,Balanced_LinearSVM,0.7095524674472042,0.03021711823886569,0.7191021044985069,0.03322929294076551
PD-252,standard,auto,18,Balanced_RandomForest,0.6595707043075464,0.03565999554596719,0.6774286365638036,0.04018247571019553
UCI-489,rank,on,0,PLS_DA,0.8625,0.012499999999999999,0.8615592903828198,0.012456549616279799
UCI-489,rank,on,0,Subspace_q8,0.85,0.024999999999999998,0.8484126984126984,0.025599083013779698
UCI-489,rank,on,0,Balanced_LogReg,0.8375,0.04238956239453292,0.833921568627451,0.04416293971348454
UCI-489,rank,on,0,SMOTE_LogReg,0.8375,0.04238956239453292,0.833921568627451,0.04416293971348454
UCI-489,rank,on,0,Euclidean_RBF_GSMOTE,0.8375,0.04238956239453292,0.8334104302989752,0.04449380151130017
UCI-489,rank,on,0,Subspace_q32,0.825,0.036443449342783124,0.8209594499068184,0.038577746764233325
UCI-489,rank,on,0,Fused_Grassmann_GSMOTE,0.825,0.036443449342783124,0.8205626245099928,0.03844057341446906
UCI-489,rank,on,0,Balanced_RandomForest,0.8125,0.03423265984407288,0.8115639589168999,0.0342768111939006
UCI-489,rank,on,0,Adaptive_Subspace_Fusion,0.8125,0.048412291827592706,0.8095463016515648,0.04944772437436912
UCI-489,rank,on,0,Subspace_q16,0.8125,0.048412291827592706,0.8095463016515648,0.04944772437436912
UCI-489,rank,on,0,Balanced_LinearSVM,0.8,0.03061862178478973,0.7976975621557665,0.03045262037087398
UCI-489,rank,on,1,Euclidean_RBF_GSMOTE,0.8875,0.04145780987944249,0.8866573295985061,0.04210345394556478
UCI-489,rank,on,1,Fused_Grassmann_GSMOTE,0.875,0.04419417382415922,0.8740102707749766,0.04479245916011863
UCI-489,rank,on,1,Subspace_q32,0.8625,0.03061862178478973,0.8616573295985062,0.031319601755571864
UCI-489,rank,on,1,Adaptive_Subspace_Fusion,0.85,0.03186887195995491,0.8486134453781513,0.032426741439545194
UCI-489,rank,on,1,Balanced_RandomForest,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,rank,on,1,Subspace_q16,0.8375,0.0318688719599549,0.8363632119514472,0.03243599947628686
UCI-489,rank,on,1,Subspace_q8,0.8375,0.0375,0.8362605042016806,0.03783759865273961
UCI-489,rank,on,1,PLS_DA,0.825,0.045927932677184584,0.8239122315592905,0.0458672304409245
UCI-489,rank,on,1,Balanced_LogReg,0.7875,0.050775240028974745,0.7861671335200746,0.0511305749107449
UCI-489,rank,on,1,SMOTE_LogReg,0.7875,0.050775240028974745,0.7861671335200746,0.0511305749107449
UCI-489,rank,on,1,Balanced_LinearSVM,0.7375,0.0723489806424389,0.7354715219421102,0.07362610748059897
PD-252,rank,auto,17,Subspace_q16,0.7848296677244047,0.026610294614730808,0.7849662111366538,0.015386653544513282
PD-252,rank,auto,17,Adaptive_Subspace_Fusion,0.7744346573293942,0.030655522812764437,0.774608440377319,0.021419803086219973
PD-252,rank,auto,17,Subspace_q8,0.7586342415289784,0.039619228635500076,0.7553093316200742,0.03185923417437308
PD-252,rank,auto,17,Subspace_q32,0.7566920159025423,0.025802439207680893,0.76352830882056,0.018066127293393405
PD-252,rank,auto,17,Fused_Grassmann_GSMOTE,0.7404639457271036,0.03454073425641959,0.7435390106444505,0.03000282277838614
PD-252,rank,auto,17,Euclidean_RBF_GSMOTE,0.7322245322245322,0.03993623904989392,0.7266725316227707,0.03581206990799259
PD-252,rank,auto,17,Balanced_LogReg,0.7225790567895831,0.042637115911971286,0.7279757237590332,0.03280125382896731
PD-252,rank,auto,17,PLS_DA,0.7200186015975489,0.0355737752282935,0.7231116980887665,0.02198728742480986
PD-252,rank,auto,17,SMOTE_LogReg,0.7198763540868806,0.043019570686036075,0.7239502134044089,0.03302368859209127
PD-252,rank,auto,17,Balanced_LinearSVM,0.7052038880986249,0.04006495564317968,0.7090749233005246,0.033029452969226505
PD-252,rank,auto,17,Balanced_RandomForest,0.6585658533026953,0.023001866206088108,0.6794219977382567,0.02565589989735049
UCI-489,rank,on,2,Euclidean_RBF_GSMOTE,0.875,0.02795084971874737,0.8746078431372549,0.028060632161053856
UCI-489,rank,on,2,Subspace_q8,0.8625,0.023385358667337132,0.862156862745098,0.023503560144897483
UCI-489,rank,on,2,Adaptive_Subspace_Fusion,0.8625,0.03644344934278313,0.8620588235294117,0.0365949019838976
UCI-489,rank,on,2,Subspace_q16,0.85,0.024999999999999998,0.8495098039215685,0.02512272835899642
UCI-489,rank,on,2,Subspace_q32,0.85,0.024999999999999998,0.8495098039215685,0.02512272835899642
UCI-489,rank,on,2,Fused_Grassmann_GSMOTE,0.85,0.024999999999999998,0.8491129785247432,0.02502501492524027
UCI-489,rank,on,2,Balanced_RandomForest,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,rank,on,2,Balanced_LinearSVM,0.825,0.0637377439199098,0.8234126984126984,0.06459849442896708
UCI-489,rank,on,2,Balanced_LogReg,0.8125,0.052291251658379716,0.8119607843137254,0.05243805961433811
UCI-489,rank,on,2,SMOTE_LogReg,0.8125,0.052291251658379716,0.8119607843137254,0.05243805961433811
UCI-489,rank,on,2,PLS_DA,0.8,0.053764532919016415,0.7978197945845005,0.05487936157938222
PD-252,standard,auto,19,PLS_DA,0.7980140059087428,0.05211029794484788,0.7925475069044863,0.047836463712706785
PD-252,standard,auto,19,Fused_Grassmann_GSMOTE,0.777688113214429,0.03554987116853564,0.7886247959918846,0.028932407853782947
PD-252,standard,auto,19,Euclidean_RBF_GSMOTE,0.7564932341248131,0.038354526919634625,0.755107853245153,0.03184087126064802
PD-252,standard,auto,19,Balanced_LogReg,0.726219134113871,0.020732534395508012,0.7339009518323019,0.020900052516734054
PD-252,standard,auto,19,Subspace_q8,0.7240261516577305,0.04406100177444559,0.7234348188558715,0.04227129091207822
PD-252,standard,auto,19,Adaptive_Subspace_Fusion,0.7183955210271,0.043357519126009166,0.7221339968708389,0.043671266495156
PD-252,standard,auto,19,SMOTE_LogReg,0.7152542218331692,0.016145931462375526,0.7232684352684353,0.017927515392883623
PD-252,standard,auto,19,Subspace_q16,0.7130612393770288,0.04581136806079273,0.7149956752382381,0.04583903389777537
PD-252,standard,auto,19,Subspace_q32,0.7124202137360033,0.02834286329118872,0.7139074079691442,0.02790171761817198
PD-252,standard,auto,19,Balanced_LinearSVM,0.7052750118539592,0.020215329588441383,0.7152852635541423,0.019400069564651325
PD-252,standard,auto,19,Balanced_RandomForest,0.6619095816464238,0.018564928537889352,0.6909211461165043,0.02434715844657179
PD-252,rank,auto,18,Subspace_q16,0.8091138709559763,0.04890296214379621,0.8043170886328781,0.04059696297392959
PD-252,rank,auto,18,Subspace_q32,0.7946438341175185,0.0495547207250563,0.8009447417136204,0.04439571074744679
PD-252,rank,auto,18,Adaptive_Subspace_Fusion,0.7886685268264215,0.04661294416291948,0.7922742067673575,0.04375687032889968
PD-252,rank,auto,18,Subspace_q8,0.7755106320895794,0.031143221804786462,0.7712790010506243,0.024211775828663552
PD-252,rank,auto,18,SMOTE_LogReg,0.7482164350585403,0.019333211793540025,0.7590684794504703,0.0205744810695432
PD-252,rank,auto,18,Balanced_LogReg,0.7429532771638035,0.019650092914507467,0.7518226640580165,0.02372763019599584
PD-252,rank,auto,18,Fused_Grassmann_GSMOTE,0.7416001021264179,0.039107520471657026,0.7452530464614469,0.03671268304372282
PD-252,rank,auto,18,PLS_DA,0.7368585184374659,0.03214080823040261,0.7333571695455182,0.033029535811866476
PD-252,rank,auto,18,Euclidean_RBF_GSMOTE,0.7332293832293832,0.03900401800342208,0.7233342543909261,0.034777276464798404
PD-252,rank,auto,18,Balanced_LinearSVM,0.7252106357369517,0.03332037591425124,0.7414344727739899,0.03798180804561442
PD-252,rank,auto,18,Balanced_RandomForest,0.6153362877047087,0.03969661316360364,0.6204202400201643,0.04971366917669282
UCI-489,rank,on,3,Euclidean_RBF_GSMOTE,0.875,0.02795084971874737,0.8733885051996507,0.0287610739189366
UCI-489,rank,on,3,Subspace_q8,0.8625,0.03061862178478973,0.8619607843137255,0.030738694811396742
UCI-489,rank,on,3,Subspace_q16,0.8625,0.03061862178478973,0.8607414463761213,0.03125631352366164
UCI-489,rank,on,3,Adaptive_Subspace_Fusion,0.85,0.0375,0.8488141923436041,0.03804804751831271
UCI-489,rank,on,3,PLS_DA,0.8375,0.024999999999999994,0.835643407160435,0.025430294004706054
UCI-489,rank,on,3,Fused_Grassmann_GSMOTE,0.825,0.023385358667337132,0.8234865444153371,0.023624612027723854
UCI-489,rank,on,3,Subspace_q32,0.825,0.036443449342783124,0.8228197945845006,0.0371012559608181
UCI-489,rank,on,3,Balanced_LogReg,0.8,0.012499999999999999,0.7948590934349449,0.015426683318142825
UCI-489,rank,on,3,SMOTE_LogReg,0.8,0.012499999999999999,0.7948590934349449,0.015426683318142825
UCI-489,rank,on,3,Balanced_RandomForest,0.7875,0.04238956239453292,0.7844336898052069,0.04368327057463945
UCI-489,rank,on,3,Balanced_LinearSVM,0.7375,0.06373774391990981,0.7289149154938628,0.0679791739448064
UCI-489,rank,on,4,Balanced_LogReg,0.85,0.024999999999999998,0.8495098039215685,0.025122728358996423
UCI-489,rank,on,4,SMOTE_LogReg,0.85,0.024999999999999998,0.8495098039215685,0.025122728358996423
UCI-489,rank,on,4,PLS_DA,0.8375,0.0318688719599549,0.8363632119514472,0.03243599947628686
UCI-489,rank,on,4,Adaptive_Subspace_Fusion,0.8375,0.015309310892394864,0.8362651727357611,0.015003410562705554
UCI-489,rank,on,4,Subspace_q8,0.8375,0.015309310892394864,0.8362651727357611,0.015003410562705554
UCI-489,rank,on,4,Euclidean_RBF_GSMOTE,0.8375,0.024999999999999998,0.8353399524452156,0.02507508787419188
UCI-489,rank,on,4,Subspace_q16,0.825,0.023385358667337132,0.8239122315592905,0.02300051949718866
UCI-489,rank,on,4,Subspace_q32,0.825,0.023385358667337132,0.8239122315592905,0.02300051949718866
UCI-489,rank,on,4,Balanced_LinearSVM,0.825,0.023385358667337132,0.8230897190185116,0.02341065655057381
UCI-489,rank,on,4,Fused_Grassmann_GSMOTE,0.8125,0.02795084971874737,0.8111624649859944,0.028181816238784685
UCI-489,rank,on,4,Balanced_RandomForest,0.8,0.036443449342783124,0.797594854406,0.036809823646451904
UCI-489,rank,on,5,Subspace_q8,0.8875,0.05376453291901641,0.8871568627450982,0.05396976455712405
UCI-489,rank,on,5,Adaptive_Subspace_Fusion,0.875,0.048412291827592706,0.8746078431372549,0.04860224283362122
UCI-489,rank,on,5,Subspace_q16,0.875,0.048412291827592706,0.8746078431372549,0.04860224283362122
UCI-489,rank,on,5,Subspace_q32,0.8625,0.04592793267718459,0.8617600373482727,0.04609561258451681
UCI-489,rank,on,5,Fused_Grassmann_GSMOTE,0.8625,0.0637377439199098,0.8608636788048554,0.0648139849911141
UCI-489,rank,on,5,Balanced_LogReg,0.85,0.04238956239453292,0.8491083099906629,0.042811948162992865
UCI-489,rank,on,5,SMOTE_LogReg,0.85,0.04238956239453292,0.8491083099906629,0.042811948162992865
UCI-489,rank,on,5,Balanced_LinearSVM,0.85,0.0318688719599549,0.8490102707749767,0.03250373489767144
UCI-489,rank,on,5,Euclidean_RBF_GSMOTE,0.85,0.06123724356957944,0.8484126984126984,0.06229210826686283
UCI-489,rank,on,5,PLS_DA,0.8375,0.04238956239453292,0.8370588235294119,0.04259930840411655
UCI-489,rank,on,5,Balanced_RandomForest,0.8,0.03061862178478972,0.799313725490196,0.030798828849746142
UCI-489,rank,on,6,Fused_Grassmann_GSMOTE,0.8625,0.036443449342783124,0.8610355640231802,0.036883764893222086
UCI-489,rank,on,6,Subspace_q8,0.8375,0.0318688719599549,0.8359375248074938,0.03215347133506413
UCI-489,rank,on,6,Euclidean_RBF_GSMOTE,0.8375,0.0318688719599549,0.8359375248074938,0.03215347133506413
UCI-489,rank,on,6,Adaptive_Subspace_Fusion,0.8375,0.04238956239453292,0.833921568627451,0.04416293971348454
UCI-489,rank,on,6,Subspace_q16,0.8375,0.04238956239453292,0.833921568627451,0.04416293971348454
UCI-489,rank,on,6,Balanced_LogReg,0.825,0.03061862178478972,0.8232904659839644,0.03076980833551717
UCI-489,rank,on,6,SMOTE_LogReg,0.825,0.03061862178478972,0.8232904659839644,0.03076980833551717
UCI-489,rank,on,6,Subspace_q32,0.825,0.036443449342783124,0.8210737628384687,0.03810023698916923
UCI-489,rank,on,6,PLS_DA,0.8125,0.03952847075210474,0.8093260300071445,0.03971157398907069
UCI-489,rank,on,6,Balanced_RandomForest,0.7875,0.05796011559684814,0.7826167795053245,0.05961409917485372
UCI-489,rank,on,6,Balanced_LinearSVM,0.7625,0.03061862178478973,0.7595363975549734,0.03202350379793446
UCI-489,rank,on,7,Subspace_q32,0.9,0.0318688719599549,0.8981877582341978,0.03288097694475283
UCI-489,rank,on,7,Subspace_q16,0.8875,0.023385358667337132,0.8856387386263547,0.024491113262582426
UCI-489,rank,on,7,Fused_Grassmann_GSMOTE,0.875,0.01976423537605237,0.8740102707749766,0.019846096518429196
UCI-489,rank,on,7,Adaptive_Subspace_Fusion,0.875,0.01976423537605237,0.8731877582341978,0.0208207978417937
UCI-489,rank,on,7,Subspace_q8,0.875,0.01976423537605237,0.8731877582341978,0.0208207978417937
UCI-489,rank,on,7,Balanced_LogReg,0.875,0.01976423537605237,0.8727909328373725,0.02081594392251953
UCI-489,rank,on,7,SMOTE_LogReg,0.875,0.01976423537605237,0.8727909328373725,0.02081594392251953
UCI-489,rank,on,7,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8486134453781512,0.032426741439545194
UCI-489,rank,on,7,PLS_DA,0.8125,0.02795084971874737,0.8086227824463119,0.02972154822315846
UCI-489,rank,on,7,Balanced_RandomForest,0.8,0.023385358667337132,0.7951532110820037,0.025122223570420526
UCI-489,rank,on,7,Balanced_LinearSVM,0.7875,0.046770717334674264,0.7854473287290625,0.04680679216706631
UCI-489,rank,on,8,Euclidean_RBF_GSMOTE,0.8625,0.03061862178478972,0.862450980392157,0.030588628076915047
UCI-489,rank,on,8,PLS_DA,0.85,0.0375,0.8488141923436041,0.03804804751831271
UCI-489,rank,on,8,Fused_Grassmann_GSMOTE,0.8375,0.024999999999999998,0.8361336032388664,0.025376110805696885
UCI-489,rank,on,8,Subspace_q16,0.825,0.036443449342783124,0.8242110177404296,0.03655293848445684
UCI-489,rank,on,8,Subspace_q32,0.825,0.049999999999999996,0.8234126984126984,0.05109271457350149
UCI-489,rank,on,8,Balanced_RandomForest,0.8125,0.02795084971874737,0.8115592903828197,0.028401491835912843
UCI-489,rank,on,8,Adaptive_Subspace_Fusion,0.8125,0.048412291827592706,0.8107656395891691,0.04943884869729701
UCI-489,rank,on,8,Balanced_LogReg,0.8125,0.02795084971874737,0.8086227824463119,0.02972154822315846
UCI-489,rank,on,8,SMOTE_LogReg,0.8125,0.02795084971874737,0.8086227824463119,0.02972154822315846
UCI-489,rank,on,8,Balanced_LinearSVM,0.7875,0.0318688719599549,0.7849285544177185,0.0336258633640367
UCI-489,rank,on,8,Subspace_q8,0.775,0.03186887195995491,0.7734173669467788,0.031845410715892475
UCI-489,rank,on,9,PLS_DA,0.8625,0.023385358667337132,0.8613632119514472,0.023399937223003448
UCI-489,rank,on,9,Fused_Grassmann_GSMOTE,0.8625,0.041457809879442496,0.8607656395891692,0.04198291401988224
UCI-489,rank,on,9,Euclidean_RBF_GSMOTE,0.8375,0.0318688719599549,0.8359663865546219,0.03232004800501593
UCI-489,rank,on,9,Balanced_LogReg,0.8375,0.0318688719599549,0.8334267040149393,0.034135585663251616
UCI-489,rank,on,9,SMOTE_LogReg,0.8375,0.0318688719599549,0.8334267040149393,0.034135585663251616
UCI-489,rank,on,9,Subspace_q16,0.825,0.03061862178478973,0.8224968151903136,0.0312489120584114
UCI-489,rank,on,9,Balanced_LinearSVM,0.8125,0.04419417382415922,0.8092329428397541,0.046063300020717714
UCI-489,rank,on,9,Subspace_q8,0.8125,0.04419417382415922,0.8088361174429286,0.04592315385419855
UCI-489,rank,on,9,Adaptive_Subspace_Fusion,0.8125,0.03952847075210474,0.8085131380487418,0.04131185242874901
UCI-489,rank,on,9,Balanced_RandomForest,0.8,0.04145780987944249,0.7986181139122316,0.04180444727070524
UCI-489,rank,on,9,Subspace_q32,0.8,0.04145780987944249,0.7940462014765421,0.04400615301958066
UCI-489,rank,on,10,Euclidean_RBF_GSMOTE,0.8625,0.04592793267718459,0.862156862745098,0.045988230445243417
UCI-489,rank,on,10,Subspace_q16,0.85,0.0318688719599549,0.8498039215686275,0.03187880439939115
UCI-489,rank,on,10,Fused_Grassmann_GSMOTE,0.85,0.050775240028974745,0.8498039215686275,0.0507814746727056
UCI-489,rank,on,10,Subspace_q8,0.85,0.046770717334674264,0.8496031746031747,0.046719344525958925
UCI-489,rank,on,10,Adaptive_Subspace_Fusion,0.8375,0.0375,0.8374509803921569,0.03746733807638055
UCI-489,rank,on,10,Subspace_q32,0.825,0.036443449342783124,0.8248039215686275,0.03641850064929203
UCI-489,rank,on,10,Balanced_RandomForest,0.8125,0.052291251658379716,0.8111671335200746,0.05267796114621415
UCI-489,rank,on,10,PLS_DA,0.8125,0.06555055301063448,0.8109663865546219,0.06647509283441279
UCI-489,rank,on,10,Balanced_LinearSVM,0.8,0.0637377439199098,0.799313725490196,0.06401660504022831
UCI-489,rank,on,10,Balanced_LogReg,0.7875,0.06434768838116875,0.7869607843137254,0.06460509083964729
UCI-489,rank,on,10,SMOTE_LogReg,0.7875,0.06434768838116875,0.7869607843137254,0.06460509083964729
UCI-489,rank,on,11,Subspace_q8,0.8625,0.023385358667337132,0.8589245360762389,0.024703533748194034
UCI-489,rank,on,11,Fused_Grassmann_GSMOTE,0.8625,0.03061862178478972,0.8579271708683475,0.03354066194148953
UCI-489,rank,on,11,Adaptive_Subspace_Fusion,0.85,0.03186887195995491,0.8444575995040392,0.03471002997731393
UCI-489,rank,on,11,Balanced_LogReg,0.8375,0.024999999999999998,0.8332047312852267,0.026039320978934778
UCI-489,rank,on,11,SMOTE_LogReg,0.8375,0.024999999999999998,0.8332047312852267,0.026039320978934778
UCI-489,rank,on,11,Subspace_q32,0.8375,0.024999999999999998,0.8316097937150569,0.02781602837869892
UCI-489,rank,on,11,Subspace_q16,0.825,0.036443449342783124,0.815679057784321,0.04254794884990063
UCI-489,rank,on,11,PLS_DA,0.8125,0.02795084971874737,0.8074323062558356,0.029901391881033048
UCI-489,rank,on,11,Euclidean_RBF_GSMOTE,0.8125,0.02795084971874737,0.8048926237161531,0.03128117947247834
UCI-489,rank,on,11,Balanced_RandomForest,0.775,0.015309310892394864,0.7693595602883528,0.01632998601390777
UCI-489,rank,on,11,Balanced_LinearSVM,0.725,0.0375,0.7205865342088253,0.03683917648600486
UCI-489,rank,on,12,Fused_Grassmann_GSMOTE,0.85,0.0318688719599549,0.8490102707749767,0.03172532004103372
UCI-489,rank,on,12,Subspace_q16,0.825,0.04592793267718459,0.8243090569561158,0.04597502675061458
UCI-489,rank,on,12,Subspace_q8,0.825,0.036443449342783124,0.8236134453781514,0.03669688852769412
UCI-489,rank,on,12,Euclidean_RBF_GSMOTE,0.8125,0.02795084971874737,0.8119561157796452,0.027730833465735353
UCI-489,rank,on,12,Adaptive_Subspace_Fusion,0.8125,0.04419417382415922,0.8116619981325865,0.044193953346102086
UCI-489,rank,on,12,Subspace_q32,0.8125,0.04419417382415922,0.8116619981325865,0.044193953346102086
UCI-489,rank,on,12,Balanced_RandomForest,0.8,0.023385358667337132,0.7989122315592903,0.023778638359329446
UCI-489,rank,on,12,PLS_DA,0.775,0.04238956239453292,0.7727217553688142,0.043495769947731695
UCI-489,rank,on,12,Balanced_LogReg,0.775,0.050775240028974745,0.7709594499068183,0.05135395596325344
UCI-489,rank,on,12,SMOTE_LogReg,0.775,0.050775240028974745,0.7709594499068183,0.05135395596325344
UCI-489,rank,on,12,Balanced_LinearSVM,0.75,0.04419417382415922,0.7463851370507717,0.04471153670925816
UCI-489,rank,on,13,Euclidean_RBF_GSMOTE,0.875,0.04419417382415922,0.874407096171802,0.044230393580339006
UCI-489,rank,on,13,Adaptive_Subspace_Fusion,0.8625,0.049999999999999996,0.8620541549953314,0.04995830014302503
UCI-489,rank,on,13,Subspace_q32,0.8625,0.049999999999999996,0.8620541549953314,0.04995830014302503
UCI-489,rank,on,13,Fused_Grassmann_GSMOTE,0.8625,0.045927932677184584,0.8609375248074939,0.04633709808351314
UCI-489,rank,on,13,Balanced_LogReg,0.85,0.054486236794258416,0.8488141923436041,0.054976657329598506
UCI-489,rank,on,13,SMOTE_LogReg,0.85,0.054486236794258416,0.8488141923436041,0.054976657329598506
UCI-489,rank,on,13,Subspace_q16,0.85,0.050775240028974745,0.8485845836310233,0.051023879550091175
UCI-489,rank,on,13,PLS_DA,0.8375,0.05796011559684814,0.8350458347981569,0.05855597381696658
UCI-489,rank,on,13,Subspace_q8,0.8125,0.052291251658379716,0.8088235294117647,0.05346329321736101
UCI-489,rank,on,13,Balanced_RandomForest,0.8,0.05376453291901641,0.7967819624475971,0.05515754771682475
UCI-489,rank,on,13,Balanced_LinearSVM,0.75,0.03952847075210474,0.7491176470588237,0.039761036493884946
UCI-489,rank,on,14,Euclidean_RBF_GSMOTE,0.85,0.0318688719599549,0.8485845836310233,0.03226354419995132
UCI-489,rank,on,14,Fused_Grassmann_GSMOTE,0.8375,0.024999999999999998,0.8369561157796452,0.02489071468356791
UCI-489,rank,on,14,PLS_DA,0.8375,0.046770717334674264,0.8368627450980393,0.0469541319124573
UCI-489,rank,on,14,Adaptive_Subspace_Fusion,0.825,0.03644344934278313,0.8246078431372549,0.03668730414291699
UCI-489,rank,on,14,Subspace_q8,0.825,0.03644344934278313,0.8246078431372549,0.03668730414291699
UCI-489,rank,on,14,Subspace_q16,0.825,0.03644344934278313,0.8246078431372549,0.03668730414291699
UCI-489,rank,on,14,Subspace_q32,0.825,0.041457809879442496,0.8244117647058824,0.04165005435850148
UCI-489,rank,on,14,Balanced_RandomForest,0.8125,0.03952847075210474,0.8118580765639589,0.03956749608809285
UCI-489,rank,on,14,Balanced_LogReg,0.8,0.049999999999999996,0.7983193277310925,0.05098223901601298
UCI-489,rank,on,14,SMOTE_LogReg,0.8,0.049999999999999996,0.7983193277310925,0.05098223901601298
UCI-489,rank,on,14,Balanced_LinearSVM,0.8,0.053764532919016415,0.798216619981326,0.05456028595962151
PD-252,rank,auto,19,Subspace_q16,0.8154602983550351,0.02915848395737162,0.8088182887992676,0.024486728621314874
PD-252,rank,auto,19,Adaptive_Subspace_Fusion,0.8127575956523325,0.0339000851419905,0.8039959607767827,0.028539090510384668
PD-252,rank,auto,19,Subspace_q32,0.8079704198125249,0.04160185240366822,0.8058270754409657,0.03364070353544313
PD-252,rank,auto,19,Subspace_q8,0.8069245358719043,0.025547854602809922,0.7956462395054742,0.02057665749223537
PD-252,rank,auto,19,Euclidean_RBF_GSMOTE,0.7738911988911988,0.03249677491736622,0.7613725347358444,0.026294683358721736
PD-252,rank,auto,19,SMOTE_LogReg,0.7539181894445052,0.024436966602141445,0.7608115912269471,0.022484927692174327
PD-252,rank,auto,19,PLS_DA,0.7520097020097021,0.018479054230863046,0.754148153905591,0.024266861327648707
PD-252,rank,auto,19,Balanced_LogReg,0.7487261553051027,0.026302821962625393,0.7526708377367938,0.023715760411353322
PD-252,rank,auto,19,Fused_Grassmann_GSMOTE,0.7430280482912061,0.030786602333374855,0.7461215535895327,0.025320799672746787
PD-252,rank,auto,19,Balanced_LinearSVM,0.7386758215705584,0.02971371187784648,0.7470440098662745,0.027373969233916034
PD-252,rank,auto,19,Balanced_RandomForest,0.6298582995951417,0.016066996855130158,0.6487244091981449,0.020897171680638482
UCI-489,rank,on,15,Fused_Grassmann_GSMOTE,0.875,0.01976423537605237,0.874407096171802,0.01984509300234428
UCI-489,rank,on,15,PLS_DA,0.875,0.01976423537605237,0.874407096171802,0.01984509300234428
UCI-489,rank,on,15,Subspace_q32,0.875,0.03423265984407288,0.8741083099906628,0.034914309826022644
UCI-489,rank,on,15,Euclidean_RBF_GSMOTE,0.8625,0.036443449342783124,0.8614612511671336,0.037058312151433646
UCI-489,rank,on,15,Adaptive_Subspace_Fusion,0.8625,0.03061862178478973,0.8612605042016807,0.03127982687427784
UCI-489,rank,on,15,Balanced_LogReg,0.8625,0.045927932677184584,0.860765639589169,0.04683991590308075
UCI-489,rank,on,15,SMOTE_LogReg,0.8625,0.045927932677184584,0.860765639589169,0.04683991590308075
UCI-489,rank,on,15,Subspace_q8,0.85,0.0318688719599549,0.8486134453781512,0.032426741439545194
UCI-489,rank,on,15,Subspace_q16,0.85,0.04238956239453292,0.8472768270601087,0.04449305194657732
UCI-489,rank,on,15,Balanced_LinearSVM,0.825,0.023385358667337132,0.8239122315592903,0.02300051949718866
UCI-489,rank,on,15,Balanced_RandomForest,0.8125,0.03423265984407288,0.8105695611577964,0.03491582125532992
UCI-489,rank,on,16,Adaptive_Subspace_Fusion,0.875,0.04419417382415922,0.8748039215686274,0.04422905323796562
UCI-489,rank,on,16,Subspace_q8,0.875,0.04419417382415922,0.8748039215686274,0.04422905323796562
UCI-489,rank,on,16,Fused_Grassmann_GSMOTE,0.875,0.04419417382415922,0.8744070961718021,0.044230393580339006
UCI-489,rank,on,16,Subspace_q32,0.8625,0.04145780987944249,0.8623529411764705,0.041502386640840466
UCI-489,rank,on,16,Subspace_q16,0.8625,0.036443449342783124,0.8622549019607844,0.03644369660057344
UCI-489,rank,on,16,Euclidean_RBF_GSMOTE,0.8625,0.036443449342783124,0.8622549019607844,0.03644369660057344
UCI-489,rank,on,16,Balanced_LogReg,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,rank,on,16,SMOTE_LogReg,0.8375,0.0318688719599549,0.8367600373482726,0.031773055175965646
UCI-489,rank,on,16,PLS_DA,0.825,0.023385358667337132,0.8243090569561158,0.023214740005854287
UCI-489,rank,on,16,Balanced_RandomForest,0.8,0.03061862178478972,0.799313725490196,0.030798828849746142
UCI-489,rank,on,16,Balanced_LinearSVM,0.8,0.03061862178478973,0.7989169000933707,0.03055663939233545
UCI-489,rank,on,17,Fused_Grassmann_GSMOTE,0.875,0.03423265984407288,0.8743090569561158,0.034368557281860355
